title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Deep learning maps local brain aging in relation to cognition across human adulthood,https://www.pnas.org/doi/abs/10.1073/pnas.2532233123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2532233123,the Alzheimer’s Disease Neuroimaging Initiative,,"Brain aging, the strongest risk factor for Alzheimer’s disease (AD), varies across cortical regions. Global brain age (GBA), an imaging-derived measure of neuroanatomic decline, reduces structural aging to a single summary value. This can potentially obscure regional patterns of cognitive vulnerability preceding AD. This study introduces a deep-learning architecture trained on the
                    
                      
                        
                          T
                          1
                        
                      
                    
                    -weighted MRIs of 14,748 cognitively normal (CN) participants from multiple sites to estimate local brain age (LBA) at voxel level. By mapping spatial variations in brain aging, the model reveals relatively advanced aging in frontal and temporal lobes compared to parietal and occipital regions. Beyond aging in CN aging adults (
                    
                      
                        
                          N
                          =
                          1
                          ,
                          102
                        
                      
                    
                    ), findings reveal a pattern of progressively advanced frontotemporal aging as a function of neurodegeneration stage, ranging from mild cognitive impairment (MCI,
                    
                      
                        
                          N
                          =
                          354
                        
                      
                    
                    ) to AD (
                    
                      
                        
                          N
                          =
                          529
                        
                      
                    
                    ). Compared to CN adults, key cortical and subcortical structures known to manifest early AD pathology exhibit significantly older LBAs in both early MCI and AD (
                    
                      
                        
                          P
                          &lt;
                          0.05
                        
                      
                    
                    ). Deviations from normative regional aging are significantly associated with cognitive performance supported by neural processes linked to those regions (
                    
                      
                        
                          P
                          &lt;
                          0.05
                        
                      
                    
                    ), thereby relating anatomic aging to functional outcomes. By quantifying regional variations in brain aging, this framework extends GBA models to provide anatomically interpretable measures that can improve characterization of typical and pathological aging.",crossref
Engineering and land use intensified climate-driven Yangtze River flood hazards since the Little Ice Age,https://www.pnas.org/doi/abs/10.1073/pnas.2529389123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2529389123,Xuefeng Yu,,"Understanding the interplay between climate variability and human activities is essential for assessing long-term river flood hazards. Yet, the relative contributions of natural and anthropogenic drivers to flood magnitude remain poorly constrained due to limited multicentury records and insufficient integration of physical mechanisms with land-use histories. Here, we present the reconstruction of a 500-y history of Yangtze River flood variability using lake sediment archives, historical documents, and high-resolution climate reanalysis data. Our results reveal that flood frequency peaked during the Little Ice Age (~1500−1850 CE), driven by a weakened Western Pacific Subtropical High (WPSH), a southward-shifted Intertropical Convergence Zone (ITCZ), and enhanced southwesterly monsoonal moisture flux into the basin. These conditions were associated with El Niño-like tropical sea surface temperature (SST) anomalies and extratropical Rossby wave activity, highlighting the role of tropical-extratropical coupling in shaping flood-prone circulation regimes. Despite increased atmospheric temperature since 1850 CE, flood frequency declined, coinciding with a strengthened WPSH, a northward-shifted ITCZ, and the dominance of La Niña-like or neutral SST patterns. A nonstationary flood frequency model reveals that embankments and lake reclamation amplified the climate-driven 100-y flood magnitude by around 18% and 8%, respectively. These findings demonstrate that human interventions have intensified, rather than mitigated, the hydrological consequences of climatic forcing. Consistent with the recognition that flood risk is inherently nonstationary, our results provide empirical, multicentennial constraints on how atmospheric dynamics and landscape modification interact to shape flood hazards, highlighting the need for process-informed flood risk assessment in large river basins.",crossref
A TCR-mimic bispecific antibody reduces HIV-1 provirus and delays viral rebound in HLA-matched humanized mice,https://www.pnas.org/doi/abs/10.1073/pnas.2527880123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2527880123,Luis J. Montaner,,"Bispecific antibodies that reroute cytotoxic effectors toward infected cells are promising HIV-1 cure agents, yet existing formats bind Env and are limited by antigenic variation and Env down-regulation. We engineered a TCR-mimic single-chain diabody, HI12, that recognizes a conserved Pol-derived peptide presented by HLA-A*02:01 and evaluated its effect in HLA-matched, HIV-infected humanized mice. When administered during early antiretroviral therapy (ART), HI12 was well tolerated, activated CD8
                    +
                    T cells, and accelerated plasma virus decay. Treatment produced three- to eightfold reductions in intact and total proviral DNA within lymph-node and splenic CD4
                    +
                    T cells, indicating substantive reservoir clearance. After ART interruption, HI12-treated animals showed a significant delay in viral rebound compared with controls, linking reservoir reduction to improved posttherapy control. These findings provide in vivo evidence that a peptide-HLA-directed bispecific antibody can both shrink the intact HIV reservoir and defer viral recrudescence, supporting further development of TCR-mimic bispecific antibodies for cure strategies.",crossref
"Correction for You et al., p53-dependent inhibition of FKHRL1 in response to DNA damage through protein kinase SGK1",https://www.pnas.org/doi/abs/10.1073/pnas.2625466123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625466123,,,,
SIX1 is required for adult cochlear sensory epithelium homeostasis and auditory function,https://www.pnas.org/doi/abs/10.1073/pnas.2520879123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2520879123,Pin-Xian Xu,,"The mammalian auditory sensory epithelium consists of hair cells (HCs), whose stereociliary bundles convert sound-evoked vibrations into electrical signals, and supporting cells (SCs), which provide mechanical stability. The transcription factor SIX1 is essential during otic neurosensory cell specification and HC commitment, but its contribution after birth has remained elusive. Here, we show that SIX1 is required for maintaining the structure and function of the adult cochlear sensory epithelium. Conditional deletion of
                    Six1
                    in SCs or HCs of young adult mice causes profound deafness. SC-specific deletion disrupts epithelial organization and promotes SC loss with secondary HC degeneration, whereas HC-specific loss results in stereociliary-bundle defects and progressive HC death. To define early molecular defects, we performed single-nucleus RNA-seq before widespread degeneration and found early collapse of mature HC identity and functional gene programs, including mechanotransduction, stereociliary-bundle, and synaptic networks. SIX1 ChIP-seq analysis in the mature cochleamapped SIX1 occupancy at regulatory elements near genes involved in epithelial junctions, actin/cytoskeletal regulation, ion transport, mechanotransduction, and cell survival, and overlapped with a subset of
                    Six1
                    -dependent transcripts and deafness loci. Together, these results identify SIX1 as a key transcriptional regulator of adult cochlear homeostasis and reveal downstream gene networks that preserve sensory epithelial integrity and hearing throughout life.",crossref
Cell surface ADGRG1 and CD86 expression identifies antitumor CD4+ T cells in human cancer,https://www.pnas.org/doi/abs/10.1073/pnas.2517883123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2517883123,Frank J. Lowery,,"Adoptive cell transfer of tumor infiltrating CD4
                    +
                    T cells or T cells genetically modified to express antitumor CD4
                    +
                    T cell receptors (TCRs) has shown clinical efficacy in patients with advanced solid tumors. We previously defined unique transcriptomic states of antitumor, neoantigen-specific CD8
                    +
                    and CD4
                    +
                    tumor infiltrating lymphocytes (TIL) in human cancer. However, optimal cell surface protein markers that identify and would enable viable cell isolation and selective enrichment of antitumor CD4
                    +
                    T cells have yet to be identified. Here, we define transcriptomic and corresponding cell surface protein profiles of antitumor CD4
                    +
                    TIL within metastatic colorectal tumors using high dimensional single cell transcriptomic and proteomic analysis. Comprehensive analysis of 45 antitumor CD4
                    +
                    TCR clonotypes demonstrated uniquely high cell surface protein expression of ADGRG1, CD86, and CD57. In all samples containing tumor neoantigen-reactive CD4
                    +
                    TIL clonotypes, ADGRG1- and CD86-based cell surface enrichment of known reactive TCR clonotypes were 11-fold and 9-fold higher than bulk CD4
                    +
                    TIL, respectively. ADGRG1- and CD86-based cell surface enrichment identified &gt;60 validated antitumor CD4
                    +
                    TCR-clonotypes including tumor organoid-reactive TCRs, as well as neoantigen-specific TCRs targeting private tumor mutations and cancer driver mutations. While both ADGRG1 and CD86 enriched CD4
                    +
                    TIL displayed an exhausted neoantigen-specific gene expression signature, CD86 also enriched for cytotoxic CD4
                    +
                    TIL phenotypes. CD4
                    +
                    TIL isolated based on ADGRG1 expression and expanded in vitro also demonstrated neoantigen reactivity in two samples. Thus, ADGRG1 and CD86 appear to be effective protein markers for isolating human tumor-specific CD4
                    +
                    TCR clonotypes and studying antitumor CD4
                    +
                    TIL.",crossref
"Correction for Mileo et al., Multistep electron tunneling through tryptophans in the KatG bifunctional peroxidase monitored by a nonperturbing spin probe",https://www.pnas.org/doi/abs/10.1073/pnas.2625497123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625497123,,,,
Reticulated adaptive radiation and phylogenomic diversity loss in the Hawaiian honeycreepers,https://www.pnas.org/doi/abs/10.1073/pnas.2536533123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2536533123,Robert C. Fleischer,,"The Hawaiian honeycreepers, one of the world’s most iconic adaptive radiations, are facing a human-mediated extinction crisis. More than 60 Hawaiian honeycreepers (Fringillidae: Carduelinae: Drepanidini) evolved from a single rosefinch-like ancestor that colonized the Hawaiian Islands. Only 17 Hawaiian honeycreeper taxa are known to be extant, of which only the common ‘amakihi (
                    Chlorodrepanis virens
                    ) and ‘apapane (
                    Himatione sanguinea
                    ) are classified as “Least Concern.” Using mitogenome, whole-genome, and hybridization-capture data, we present a comprehensive phylogeny of the historically known Hawaiian honeycreeper radiation. We also place two taxa known only from paleontological specimens (
                    Vangulifer neophasis
                    and
                    cf. Xestospiza conica
                    ) in their phylogenomic context. We demonstrate that most Hawaiian honeycreeper lineages diversified in a “Big Bang” of adaptive radiation correlating with the formation of O‘ahu and that interspecies introgression likely played a role in this process. Using whole-genome data, we confirm putative interspecies admixture [N. A. S. Przelomska
                    et al.
                    ,
                    Biol. Lett.
                    21
                    , 20250265 (2025)] between the ‘ō‘ū (
                    Psittirostra psittacea
                    ) and Lāna‘i hookbill (
                    Dysmorodrepanis munroi
                    ) and document ongoing gene flow across the ‘amakihi species complex. Furthermore, we reject the synonymization of
                    Vestiaria
                    (‘i‘iwi) and
                    Drepanis
                    (Hawai‘i and black mamo). Instead, the mamo species form an extinct clade with no close extant relatives, demonstrating a greater loss of phylogenomic diversity than previously understood.",crossref
"Correction for Gardner et al., Competing models of hominin body size evolution",https://www.pnas.org/doi/abs/10.1073/pnas.2625195123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625195123,,,,
CIP2A–TOPBP1 complex and PP2A dynamically regulate Polθ recruitment and phosphorylation at mitotic DNA double-strand breaks,https://www.pnas.org/doi/abs/10.1073/pnas.2600248123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2600248123,Guoping Zhao,,"DNA double-strand breaks (DSBs) that occur during mitosis are primarily repaired by Polθ-mediated microhomology-mediated end joining (MMEJ). The CIP2A–TOPBP1 complex has been shown to tether broken chromatin at mitotic DSBs, but whether it coordinates with or functions independently of Polθ remains unknown. Here, we show that the CIP2A–TOPBP1 complex is recruited to mitotic DSB sites, where it directly interacts with Polθ and corecruits Polθ to chromatin. CIP2A sustains Polθ phosphorylation by inhibiting PP2A, thereby prolonging Polθ chromatin retention and enabling efficient repair. Upon repair completion, the CIP2A–TOPBP1 complex dissociates, PP2A dephosphorylates Polθ, and Polθ is released from chromatin. Loss of CIP2A impairs tumor growth, while disruption of CIP2A–Polθ binding leads to persistent DNA damage, micronucleus formation, and synthetic lethality in BRCA1/2-deficient cells. These findings uncover a cooperative mechanism by which CIP2A–TOPBP1 dynamically regulates Polθ in mitotic DSB repair and provide insights into the synthetic lethal interaction of CIP2A with BRCA1/2 under radiotherapy.",crossref
Mapping the exposome–microbiota–host axis for prenatal origins of infant health,https://www.pnas.org/doi/abs/10.1073/pnas.2600701123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2600701123,Yankai Xia,,"Prenatal exposures influence infant health, yet the microbiota related mechanisms remain unclear. We profiled 776 maternal exposome variables and meconium microbiota in 1,689 mother–infant pairs, establishing a network linking maternal exposures, neonatal microbiota, and 10 infant outcomes. Using multiomics, pathway enrichment, and robust regression, we identified maternal anthropometrics and clinical indicators as key predictors of infant development, and specific metabolic and chemical exposures as major factors associated with microbiota composition. These microbial changes were associated with infant growth, eczema, and neurodevelopment. Notably, maternal metabolites (e.g., cholesterol) and environmental chemicals (e.g., triphenyl phosphate and perfluorobutane sulfonic acid) were associated with microbiota composition, particularly in Firmicutes, Proteobacteria, and Bacteroidetes. Our findings establish a prenatal exposome–microbiota–host axis, offering a scalable framework to understand early-life health determinants and guide preventive strategies.",crossref
Palmitoylation of TK1 exacerbates osteoarthritis by promoting JNK-mediated metabolic reprogramming,https://www.pnas.org/doi/abs/10.1073/pnas.2602136123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2602136123,Zeyu Huang,,"Osteoarthritis (OA) lacks approved disease-modifying therapies. Here, by integrating quantitative proteomics with reanalysis of public single-cell RNA sequencing data from human articular cartilage, we identify thymidine kinase 1 (TK1) as a pathogenic regulator linking inflammatory stress to metabolic rewiring and matrix breakdown. TK1 is markedly upregulated in OA chondrocytes. Mechanistically, IL-1β enhances S-palmitoylation of TK1 at Cys153, which promotes USP9X-dependent deubiquitination and prevents proteasomal degradation, leading to TK1 accumulation. Stabilized TK1 acts as a scaffold to potentiate JNK signaling, increase PRMT1 and PFKFB3 expression, drive excessive glycolysis, and accelerate extracellular matrix catabolism. Conversely, the depalmitoylase PPT1 destabilizes TK1 and restrains glycolytic activation. Based on this mechanism, we developed a cell-penetrating interfering peptide, Depalm-WT, which disrupts the TK1–JNK interaction, promotes TK1 depalmitoylation and degradation, and suppresses downstream catabolic responses. In preclinical OA models, Depalm-WT attenuated cartilage degeneration and disease progression. These findings define a palmitoylation-stabilized TK1–JNK–glycolysis axis in OA and support targeted TK1 destabilization as a potential therapeutic strategy.",crossref
Identification of novel functional sites in the Cav1.3 calcium channel α1-subunit using evolutionary modeling,https://www.pnas.org/doi/abs/10.1073/pnas.2602636123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2602636123,Klaus R. Liedl,,"Voltage-gated calcium channels (VGCCs) regulate differentiation, function, and survival of excitable cells, and pathogenic variants cause diverse disorders. Most known disease-associated VGCC mutations affect well-characterized regions controlling voltage-dependent gating and channel kinetics, while many residues remain functionally unannotated. We developed an evolutionary model to predict the pathogenic potential of residues in the pore-forming Ca
                    v
                    1.3 subunit, previously validated with de novo gain-of-function variants linked to neurodevelopmental diseases. Here we show that the model recapitulates established functional regions and prospectively identifies functional sites at single–amino acid resolution. Electrophysiological analyses of five predicted variants across multiple channel domains confirmed functional alterations. The approach also captures loss-of-function variants typically pathogenic only in the homozygous state, establishing a predictive framework for identifying and functionally characterizing pathogenic variants in Ca
                    v
                    1.3 and related ion channels.",crossref
"Retraction for Khan et al., Macrophage TBK1 signaling drives the development and outgrowth of breast cancer brain metastasis",https://www.pnas.org/doi/abs/10.1073/pnas.2625886123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625886123,,,,
From Fiber Bundles to Architected Membranes: Triply Periodic Minimal Surface Architectures for Biohybrid Artificial Lungs,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74361?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:44:53+00:00,10.1002/adma.74361,Bettina Wiegmann,,"ABSTRACT
                  Artificial lung systems rely almost exclusively on hollow fiber membrane (HFM) bundles, where gas exchange is constrained by heterogeneous flow distribution and thrombogenic blood–material interfaces. Here, we introduce an architecture‐driven design framework for artificial lungs based on additively manufactured triply periodic minimal surface (TPMS) membranes. In contrast to discrete fiber bundles, TPMS membranes form continuous three‐dimensional architectures that simultaneously regulate perfusion pathways, diffusion interfaces, and blood–material interactions. Computational fluid dynamics and multiphysics transport simulations reveal that membrane architecture governs gas exchange through coupled effects of membrane thickness, unit cell size, and three‐dimensional flow topology. Optimized TPMS architectures achieved on average up to ∼88% higher oxygen transfer rates across the investigated flow regime compared to conventional HFM while enabling substantially more homogeneous flow fields and reduced stagnation zones. Experimental screening identifies polydimethylsiloxane‐based printable elastomers compatible with thin gas‐permeable membranes and endothelial functionalization. The biohybrid endothelial interface mitigates thrombogenic interactions, while maintaining gas transport. Computed tomography–derived implant geometries demonstrate the feasibility of translating architected membrane systems into anatomically integrated artificial lungs. Together, these results establish a new design paradigm for artificial lungs, in which membrane architecture becomes the primary determinant of gas transport, flow distribution, and hemocompatibility.",crossref
Triboelectric E‐Skin for Robotic Perception of Hazardous Chemical Leaks,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74261?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:47:18+00:00,10.1002/adma.74261,Zhong Lin Wang,,"ABSTRACT
                  The rapid identification of chemical composition, temperature, and dynamic behavior of leaked liquids by robots during accidental spills of hazardous chemicals would significantly reduce the potential risks to both human health and the environment. Here, we designed a flexible, palm‐shaped liquid‐sensing e‐skin (PSLSES) featuring 128 metal electrodes fabricated via flexible printed circuit (FPC) technology and coated with a fluorinated ethylene propylene (FEP) film. By capturing the local triboelectrification signals along the droplet's trajectory, PSLSES enables multimodal dynamic liquid sensing, simultaneously achieving liquid composition identification, temperature sensing, as well as droplet motion tracking through visualized trajectory patterns. Integrated with a one‐dimensional convolutional neural network (1D CNN), PSLSES achieves an ultrahigh identification accuracy of 99.5% across 21 types of liquids, with a high monitoring resolution down to the ppb level and 98% accuracy in identifying liquid temperature. This includes deionized water, acids, bases, salts, and organic solutions, demonstrating broad liquid identification versatility. Compared with previously reported E‐skin systems, it achieved faster identification (0.3 s), a lower detection limit (0.1 ppb), broader liquid recognition, and higher accuracy. The integration of PSLSES into wearable robotics systems opens new ways for robots to assist humans in analyzing and handling chemical leakage in hazardous environments.",crossref
An E‐interwoven Therapeutic Contact Lens System for Rapid Drug Delivery and Precision Dose Monitoring,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74433?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:49:08+00:00,10.1002/adma.74433,Fei Xu,,"ABSTRACT
                  Precise intraocular pressure (IOP) management and rapid intervention preserve glaucoma vision, yet current ocular delivery systems lack in situ dosage verification, causing treatment blind spots. Here, we develop a wireless therapeutic smart contact lens (SCL) containing a rapid voltage‐triggered drug delivery system with a real‐time dosage monitoring sensor. The e‐interwoven design integrates drug delivery and sensing electrodes in an ultra‐thin (17.4 µm) tri‐interdigital configuration, which enables the electric field to interact with the drug‐loaded hydrogel in the same spatial region. A frequency‐matching strategy boosts voltage coupling to drive a brimonidine tartrate‐loaded hydrogel to achieve high concentrations in the aqueous humor in 20 min, significantly faster than topical eye drops. The built‐in drug dose sensor has a high accuracy &lt;2.8 µg, benefiting from the great linear correlation between wireless frequency drift and release dosage. In acute glaucoma rabbit models, this SCL suppresses peak IOP elevation by 85.7% compared to eye drops. This SCL presents a highly integrated therapeutic platform demonstrating potential for rapid and precise glaucoma treatment.",crossref
Customizing Axially‐Oriented Dual‐Atomic Synergy for Orchestrating Cascade Alkaline Hydrogen Evolution,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74458?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:50:28+00:00,10.1002/adma.74458,Yue Zhang,,"ABSTRACT
                  
                    The full orchestration of synergistic geometric and electronic interaction at atomic scale is fundamental to surmounting cascade kinetic bottlenecks inherent in multistep electrochemical processes. Here, an axially‐oriented, sulfur‐bridged hetero‐atomic motif (Ru─S─Co) is customized to achieve synergistic regulation throughout alkaline hydrogen evolution reaction (HER). The top‐positioned Ru atoms are tailored for enhanced water capture, and the bottom‐inserted Co atoms in lattice activate middle S atoms for balanced hydrogen adsorption–desorption. This customized multi‐site synergy conspicuously lowers the energy barrier for rate‐determining water scission step. The proportion of reactive free water is elevated on this modified interface to prompt alkaline HER initiation. Furthermore, the intrinsically asymmetric charge distribution along the dual‐atom bridge enhances charge transfer during HER, and the prominent orbital coupling induces an upshift in the Ru
                    d
                    ‐band center together with increased density of states in S p‐orbitals around the Fermi level, further augmenting Ru‐S dual‐site activity. With this catalyst adopted as cathode, the anion‐exchange‐membrane electrolysis cell maintains an industrial current density of 1000 mA cm
                    −2
                    at a small voltage of 1.79 V with negligible performance decay after long‐term stability test. This work provides insights into precise customization of atomic‐scale synergy toward effective management of kinetically mismatched multisteps in HER‐related energy conversion.",crossref
Triboron Multiresonant Emitter With Zigzag B/N Alignment Enables Near‐Degenerate Singlet–Triplet States for High‐Performance Non‐Sensitized OLEDs With Mild Roll‐Off,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74444?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:53:25+00:00,10.1002/adma.74444,Xiao‐Hong Zhang,,"ABSTRACT
                  
                    Boron/nitrogen‐embedded polycyclic frameworks are attractive emitters in organic light‐emitting diodes (OLEDs) because they combine narrowband emission with thermally activated delayed fluorescence. Linear extension of multiresonant frameworks with zigzag boron/nitrogen alignment is predicted to enable bathochromic emission, reduced singlet–triplet energy gaps, and enhanced oscillator strengths, yet experimental access to higher‐order structures remains challenging. Here we report a site‐programmable, stepwise borylation strategy for constructing a triboron DABNA‐extended framework with zigzag boron/nitrogen alignment, L‐DABNA‐TriB. Our combined theoretical and experimental studies reveal how progressive linear extension from mono‐ to tri‐boron frameworks modulates the electronic structure, leading to bandgap narrowing, strengthened radiative transition, and near‐degenerate singlet and triplet excited states. Importantly, L‐DABNA‐TriB in toluene exhibits yellow–orange emission at 559 nm with a narrow full width at half‐maximum of 33 nm/0.13 eV, a singlet–triplet energy gap of ca. 4 meV, and a radiative decay rate of 1.5 × 10
                    8
                    s
                    −1
                    . A non‐sensitized OLED based on
                    L
                    ‐DABNA‐TriB achieves a maximum external quantum efficiency of 38.0% and retains 35.2% at 1000 cd m
                    −2
                    . This work establishes zigzag boron/nitrogen‐aligned linear extension as an effective molecular design strategy for narrowband emitters with efficient exciton harvesting at long wavelengths.",crossref
Dual‐Peak Friction Upon Traversing a Monolithic Subsurface Step in Layered Materials,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74468?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:56:21+00:00,10.1002/adma.74468,Wen Wang,,"ABSTRACT
                  High‐resolution atomic force microscopy (AFM) measurements reveal a distinctive anomalous dual‐peak feature emerges in friction force when the tip scans across a well‐defined monolithic step covered by few‐layer 2D materials, deviating fundamentally from the conventional single‐peak expected for a simple topographic obstacle. Through systematic high‐resolution stick‐slip measurements, nanoindentation experiments, and molecular dynamics (MD) simulations, this bifurcated frictional response is attributed to the asynchronous evolution of the resistive and driving force as the tip becomes transiently pinned first at the front and then at the rear of the step. The dual‐peak friction mechanism provides new perspectives for addressing inevitable step‐related challenges in 2D material lubrication systems, which is essential for elucidating the frictional origins of structural superlubricity in devices.",crossref
Ultra‐Fast Mass Transfer System by ∼100% Validated Micro‐Basins for Large‐Scale Photochemical Hydrogen Production,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74456?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:57:19+00:00,10.1002/adma.74456,Tao Tao,,"ABSTRACT
                  
                    Achieving large‐scale, efficient, and sustainable hydrogen production via environmentally friendly photocatalysis requires not only effective mass transfer but also excellent operational stability. Conventional particulate photocatalyst systems suffer from inherent limitations in mass transfer, such as disordered charge carrier migration and uncontrolled gas bubble evolution, which collectively hinder hydrogen production efficiency. Here, we present a new mass transfer strategy for large‐scale photochemical hydrogen production, which effectively overcomes intrinsic transport limitations and enables ultra‐fast hydrogen bubble detachment by a coalescence‐induced jumping mechanism. By rationally designing a tunnel‐junction photochemical diode integrated with a micro‐basin array of metallic cocatalysts, we achieved nearly 100% activation of surface catalytic sites, thereby promoting directional charge carrier transport and rapid gas bubble evolution. This design delivers an impressive hydrogen production rate of 177.53 µmol h
                    −1
                    cm
                    −2
                    and an apparent quantum yield of 70.7% under 420 nm illumination. An outdoor solar‐driven photocatalytic reactor (25 cm × 25 cm) with a high hydrogen production rate was successfully demonstrated, validating the performance of a full‐scale photocatalyst system. This work demonstrates a large‐scale GaN‐based photochemical hydrogen‐production system and provides a useful structural design strategy for the future development of solar hydrogen‐generation technologies.",crossref
Auxin‐Functionalized Nanocarriers Hijack Endogenous Transport for Systemic Crop Protection in Plants,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74440?af=R,,Wiley: Advanced Materials: Table of Contents,2026-08-03 09:58:43+00:00,10.1002/adma.74440,Feng‐Pei Du,,"ABSTRACT
                  Precise delivery of functional agents to specific plant organs remains a central challenge, as synthetic materials rarely access endogenous long‐distance transport pathways. Here, we report an auxin‐functionalized nanocarrier strategy that enables programmable systemic transport by interfacing engineered materials with plant signaling networks. Nanocarrier dimensions were tuned to ∼55 nm to limit endocytosis and favor extracellular localization, while auxin motifs were introduced on the particle surface. This design establishes a predominantly extracellular interface that hijacks polar auxin transport pathways. As a result, PIN‐mediated fluxes are enhanced, accompanied by a 10.42‐fold upregulation of PIN1, enabling directional leaf‐to‐root transport over centimeter scales and a 72.32‐fold increase in root accumulation. This signal‐coupled transport mechanism enables efficient root‐targeted delivery of agrochemical cargos (abamectin) via foliar application, achieving up to 79.71% control of root‐knot nematodes while reducing pesticide input by half. Furthermore, bypassing soil application provides a 3.20‐fold higher ecological safety margin and yields a 16.47% increase in crop production. Beyond this application, the work establishes a generalizable design principle in which synthetic materials exploit endogenous signaling frameworks to navigate biological transport systems, opening new opportunities for systemic crop protection and bio‐integrated material delivery.",crossref
Efficient emulation of nuclear ground states with neural-network variational Monte Carlo and eigenvector continuation,http://link.aps.org/doi/10.1103/8s5q-rssh,,Recent Articles in Phys. Rev. C,2026-08-03 10:00:00+00:00,10.1103/8s5q-rssh,Pengwei Zhao (赵鹏巍),,"Author(s): Mao Li (李茂), Yilong Yang (杨一龙), and Pengwei Zhao (赵鹏巍)An efficient emulator for ab initio calculations of nuclear ground-state properties is developed by integrating the neural-network variational Monte Carlo framework, FeynmanNet, with the eigenvector continuation. It enables the calculation of observables for different Hamiltonians with minimal compu…[Phys. Rev. C 114, 024302] Published Mon Aug 03, 2026",rss_description
